id	result
5004967	{'西京': -2}
5004968	{'上海音乐学院': -2, '徐旭': -2}
5004969	{'老陈': -2, '山西': -2}
5004970	{'周迅': 0, '单品': -2}
5004971	{'吴船长': -2}
5004972	{'李冰冰': -2, '任泉': -2}
5004973	{'人员': -2}
5004974	{'毛主席': -2}
5004975	{'孕妇': -2}
5004976	{'张某': -1, '周某': -2, '胡某敏': -2}
5004977	{'陈亚男': -1}
5004978	{'央行': -2}
5004979	{'朱元璋': -2}
5004980	{'安徽': -2, '记者': -2}
5004981	{'联合国': -2, '中华人民共和国': -2}
5004982	{'贵阳市': -2, '云岩区': -2}
5004983	{'廖志明': -2, '天风证券': -2}
5004984	{'无间': 0, '悬疑': -2}
5004985	{'世卫组织': -2}
5004986	{'杨幂': 0}
5004987	{'朱丹': 0, '节目': -2}
5004988	{'加兰德': 0, '布克': 0, '骑士队': 0, '篮板': -2}
5004989	{'韩国': -2, '韩联社': -2}
5004990	{'日本': -2, '吴倩': -2}
5004991	{'曹娥街道': -2, '舜杰路大通E家生鲜超市': -2}
5004992	{'李国麟': -2, '人气': -2, '深圳': -2}
5004993	{'孙皓': -1}
5004994	{'人民银行': -2, '利率': -2}
5004995	{'沈阳': -2}
5004996	{'林俊杰': 0}
5004997	{'倪虹洁': 0}
5004998	{'朱之文': 0, '陈亚男': 0, '明星': -2}
5004999	{'林满江': -1, '突围': 0}
5005000	{'澳大利亚联邦法院': -2, '德约科维奇': -2, '央视': -2}
5005001	{'澳大利亚': -2, '詹姆斯': -2}
5005002	{'广东': -2}
5005003	{'筠连县': -2, '蒋某秋': -2}
5005004	{'历史': -2, '匈奴': -2}
5005005	{'张小斐': 0, '气质': 0, '蕾丝': -2}
5005006	{'雨雪': -2, '河南省': -2}
5005007	{'热米拉·达布力': 0, '陈海超': 0}
5005008	{'老挝': -2}
5005009	{'王力宏': -2, '李靓蕾': -2}
5005010	{'杨钰莹': 0, '赖文峰': -2}
5005011	{'王力宏': -2, '李靓蕾': -2}
5005012	{'乌克兰': -2, '白俄罗斯': -2}
5005013	{'范在鑫': 0, '秦明': 0, '安徽省公安厅': -2, '公安部': -2}
5005014	{'国家发改委': -2}
5005015	{'肠道': -2}
5005016	{'柳岩': 0, '女星': -2, '贾玲': 0}
5005017	{'赫尔曼': -2, '大众汽车': -2}
5005018	{'肖战': -2}
5005019	{'病例': -2, '西安市': -2}
5005020	{'顾刚': -2}
5005021	{'郑爽': -1, '吴亦凡': -1, '中央网信办': -2}
5005022	{'宋佳': 0, '宋茜': 0, '宋轶': 0, '宋祖儿': 0}
5005023	{'霍建华': 0, '林心如': 0}
5005024	{'汤加': -2, '新西兰': -2}
5005025	{'产业': -2, '青岛': -2}
5005026	{'台湾枪击案嫌犯': -2, '厦门': -2, '台湾': -2}
5005027	{'长安': -2, '诸葛亮': -2}
5005028	{'河北': -2, '河北外国语学院': -2}
5005029	{'拜登': -2, '乌克兰': -2}
5005030	{'市教委': -2}
5005031	{'赵丽颖': 0, '预告片': -2}
5005032	{'症状': -2, '铅山县': -2}
5005033	{'北京市': -2, '北京市小客车数量调控暂行规定': -2}
5005034	{'王先生': -2, '张阿姨': -2}
5005035	{'王一博': 0}
5005036	{'王富玉': -2, '党中央': -2, '习近平': -2}
5005037	{'Yumi': -2, '李靓蕾': 0, '王力宏': -2}
5005038	{'乐嘉': -2, '满洲里市': -2}
5005039	{'库明加': 0, '勇士': -2}
5005040	{'林俊杰': -2, '长文': -2}
5005041	{'还没爱够': 0, '王晓晨': -2}
5005042	{'西藏自治区': -2, '自治区环境保护局': -2}
5005043	{'柳岩': 0, '粉丝': -2, '林允': 0}
5005044	{'住房': -2}
5005045	{'张明喆': -2, '新发镇': -2}
5005046	{'文化傳媒有限公司': -2, '耿文曉': 0}
5005047	{'桥头遗址': -2, '中国': -2}
5005048	{'英国': -2, '英国政府': -2}
5005049	{'副书记': -2, '倪美堂': -1}
5005050	{'粉丝': -2}
5005051	{'李某某': -1, '段某某': -1, '杨某某': -1}
5005052	{'团伙': -2}
5005053	{'孙悦': 0, '绯闻': -2, '歌手': -2}
5005054	{'天津': -2}
5005055	{'洱海': -2, '刘洪': -2}
5005056	{'曹操': 0, '刘备': -1, '郭嘉': 0}
5005057	{'中国': -2, '决赛': -2}
5005058	{'陈志超': -2}
5005059	{'郭刚堂': -2, '郭振': -2}
5005060	{'巴特勒': 0, '热火': 0, '开拓者': 0}
5005061	{'中国': -2}
5005062	{'柳岩': 0}
5005063	{'癌症': -2}
5005064	{'张蕊': -2, '张继科': -2}
5005065	{'中国': -2}
5005066	{'陈伟霆': 0, '杨幂': 0}
5005067	{'国王队': 0, '詹姆斯': 0, '掘金队': 0, '湖人队': -1, '球队': -2, '季后赛': -2}
5005068	{'韩国': -2, '李在明': -2}
5005069	{'巩俐': 0, '陈飞宇': 0, '甄子丹': 0, '谢霆锋': 0, '明星': -2}
5005070	{'潘晓婷': 0, '丁俊晖': 0}
5005071	{'76人': 0, '恩比德': 0, '篮板': -2, '赛季': -2}
5005072	{'美国': -2, '决赛': -2}
5005073	{'比赛': -2, '步行者队': -2}
5005074	{'叶桢': -2}
5005075	{'河北省': -2, '无症状感染者': -2}
5005076	{'云南': -2, '快讯': -2}
5005077	{'温州': -2}
5005078	{'勇士': 0, '球队': -2}
5005079	{'王莽': 0, '刘秀': -2, '王朝': -2}
5005080	{'药物': -2, '抗体': -2}
5005081	{'阿诺德·施瓦辛格': 0, '贝埃纳': 0}
5005082	{'米雷特·罗格': -2}
5005083	{'深圳': -2}
5005084	{'深圳航空': -2, '张家界': -2}
5005085	{'副主席': -2}
5005086	{'谭耀文': 0, '老戏骨': 0, '演员': -2, '观众': -2}
5005087	{'美国': -2, '新冠': -2}
5005088	{'扬州市': -2, '病例': -2}
5005089	{'奚梦瑶': 0, '郭碧婷': 0, '明星': -2, '汪小菲': -2}
5005090	{'商标': -2}
5005091	{'中国': -2}
5005092	{'秦岚': 0}
5005093	{'崔佳俊': -2, '新乡': -2}
5005094	{'印度': -2, '吴倩': -2}
5005095	{'汤加': -2, '洪阿哈阿帕伊岛': -2}
5005096	{'大沽口': -2, '冯玉祥': -2}
5005097	{'大唐': -2}
5005098	{'座椅': -2, '车主': -2}
5005099	{'李沁': 0}
5005100	{'刘奕君': 0, '荧幕': -2}
5005101	{'沈悦': 0}
5005102	{'服装': -2, '杨丹妮': -2}
5005103	{'中央网信办': -2, '减税降费': -2}
5005104	{'经费': -2}
5005105	{'商品房': -2, '广东': -2}
5005106	{'黄晓明': 0, '小海绵': 0}
5005107	{'湖人': 0, '掘金': 0}
5005108	{'党中央': -2}
5005109	{'谁是凶手': 0}
5005110	{'湖人': 0, '步行者': 0}
5005111	{'百色市': -2, '师生': -2}
5005112	{'中国': -2, '经济': -2}
5005113	{'义乌': -2, '浙江': -2}
5005114	{'货币': -2, '达利欧': -2}
5005115	{'阿拉伯': -2, '德军': -2}
5005116	{'扬州市公安局': -2, '政务': -2}
5005117	{'中国': -2, '美国': -2}
5005118	{'阳性': -2, '感染者': -2}
5005119	{'林俊杰': 0}
5005120	{'拜登': -1, '美国': -2}
5005121	{'韩雪': 0, '导演': -2, '上海': -2}
5005122	{'壹号贝贝托育中心': -2, '东港': -2, '卫健': -2}
5005123	{'王力宏': -2, '林俊杰': -2}
5005124	{'美国': -2, '航班': -2}
5005125	{'王冰冰': 0, '央视': -2}
5005126	{'郑强': 0, '贵州大学': -2}
5005127	{'太空': -2, '维珍银河': -2}
5005128	{'武汉': -2, '武汉空战': -2}
5005129	{'肯德基': -2, '张书乐': -2}
5005130	{'慈禧太后': 0}
5005131	{'南京五源启兴创业投资中心': -2, '股东': -2}
5005132	{'崆峒山景区': -2, '甘肃': -2}
5005133	{'贾跃亭': -2, '美国': -2}
5005134	{'周影': 0, '曹宁宁': 0, '闫硕': 0, '黄文娟': 0, '乒乓球': -2}
5005135	{'公牛': -1, '湖人': 0, '战绩': -2, '篮网': 0, '拉文': 0, '雄鹿': 0, '米尔斯': 0, '热火': 0, '杜兰特': 0, '球队': -2}
5005136	{'中国星': -2, '中国': -2}
5005137	{'李某某': -1}
5005138	{'闫妮': 0, '演员': -2}
5005139	{'庞星火': -2}
5005140	{'芯片': -2, '语音': -2}
5005141	{'北京': -2, '寒假': -2}
5005142	{'湖北': -2}
5005143	{'南京': -2, '中国': -2}
5005144	{'小团团': -2}
5005145	{'人员': -2, '上海': -2}
5005146	{'小昭': -2}
5005147	{'潘晓婷': -2, '北京': -2}
5005148	{'意大利': -2, '英国': -2}
5005149	{'李国立': -2, '郑州市': -2}
5005150	{'勇士': 0, '库明加': 0}
5005151	{'张某某': -2, '银川市': -2}
5005152	{'金融街': -2, '北京金融街购物中心': -2}
5005153	{'长津湖': 0, '票房': -2, '战狼2': 0}
5005154	{'俞兆林': -2, '当事人': -2}
5005155	{'阿富汗': -2, '塔利班': -2}
5005156	{'哈利·波特': -2, 'JK罗琳': -2}
5005157	{'美国': -2, '中国': -2}
5005158	{'内蒙古': -2, '陕西': -2}
5005159	{'皮蓬': 0, '库西': 0, '加内特': 0, '乔丹': 0, '球员': -2, '生涯': -2}
5005160	{'张东斌': -2, '刘文斌': -1, '于某某': -2, '郑州市中级人民法院': -2, '局长': -2}
5005161	{'中国': -2, '专辑': -2}
5005162	{'上海汉涛信息咨询有限公司': -1}
5005163	{'刘基': 0}
5005164	{'中纪委': -2}
5005165	{'薇娅': -1, '薇娅公司': -2}
5005166	{'北京': -2, '修改决定': -2}
5005167	{'明星': -2, '偶像': -2}
5005168	{'彭建华': -2, '董国建': 0}
5005169	{'美军': -2, '阿富汗': -2}
5005170	{'陈祥榕': -2, '陈巧钗': -2, '国防': -2}
5005171	{'欧佩克': -2}
5005172	{'人群': -2}
5005173	{'杨幂': 0, '陈小纭': 0, '演员': -2}
5005174	{'苹果': -2, '传感器': -2}
5005175	{'丰台区': -2, '北京': -2}
5005176	{'市委': -2, '上海市': -2}
5005177	{'立陶宛': -2, '阿尔莫奈特': -2}
5005178	{'李保田': -2}
5005179	{'唐钰小宝': 0, '胡歌': 0, '赵雅芝': -2, '焦恩俊': 0, '靳东': 0, '张嘉译': 0, '彭于晏': 0, '狄龙': 0, '王凯': 0, '张晋': 0, '吕良伟': 0}
5005180	{'塔利班': -1, '巴基斯坦': -2, '黎明电视台': -2}
5005181	{'费启鸣': 0, '杨幂': 0}
5005182	{'西辛庄镇': -2, '孙大军': -2}
5005183	{'王刚': 0, '和珅': 0, '张国立': 0}
5005184	{'刘叉叉': -2, '高迪': -2, '粉丝': -2, '热度': -2}
5005185	{'詹姆斯': -2, '湖人': 0, '球队': -2, '队友': -2}
5005186	{'奥密克戎': -2, '病毒': -2}
5005187	{'杨幂': 0, '唐嫣': 0, '刘诗诗': 0}
5005188	{'邱小慧': -2, '苟晶': -2}
5005189	{'晋控塔山': -2, '产能': -2, '山西': -2, '李兵': -2}
5005190	{'湖北': -2, '气象': -2}
5005191	{'曹丕': -2, '甄姬': -2}
5005192	{'铅山县': -2, '林某某': -2}
5005193	{'李湘': -2, '王某龄': -2, '王岳伦': -2, '谢娜': 0, '张杰': 0, '明星': -2}
5005194	{'足协': -2, '中国': -2}
5005195	{'深圳': -2}
5005196	{'商丘市': -2, '商丘市第一人民医院': -2}
5005197	{'印度': -2, '联合国安理会': -2}
5005198	{'王岳伦': 0, '李湘': 0, '导演': -2}
5005199	{'哈萨克斯坦': -2, '扎纳特·苏列梅诺夫': -2}
5005200	{'我们': -2}
5005201	{'look': 0, '杨幂': 0}
5005202	{'浩南': 0}
5005203	{'小梅': -2, '彭某': -1}
5005204	{'詹姆斯': 0, '湖人队': -2}
5005205	{'滴滴': -2}
5005206	{'陈皓桓': -1, '何俊仁': -2, '李卓人': -1, '黎智英': -1, '萧泽颐': -2, '香港': -2}
5005207	{'李维嘉': -2, '郑恺': -2}
5005208	{'特朗普': -2, '总统': -2}
5005209	{'王涛': -2, '旅客': -2, '昆明': -2}
5005210	{'莫伊兹': -2, '海地': -2}
5005211	{'哈伯德': -2, '国际奥委会': -2}
5005212	{'教育部': -2}
5005213	{'李俊苗': -1, '林玉婷': -1, '何映花': -2, '张丁海': -2, '林庆丰': -1, '证券': -2, '被告人': -2}
5005214	{'新西兰': -2, '汤加': -2}
5005215	{'杨幂': 0, '胡歌': 0, '霍建华': 0, '唐嫣': 0, '刘诗诗': 0, '紫萱': 0, '古装': -2}
5005216	{'张美玉': -2, '张某月': -2}
5005217	{'周水兴': -2}
5005218	{'证监会': -2}
5005219	{'乌克兰': -2, '俄新社': -2}
5005220	{'顺丰': -2, '业务': -2}
5005221	{'比利时': -2}
5005222	{'河北省纪委': -2, '副书记': -2}
5005223	{'丁道师': -2}
5005224	{'住房': -2, '西安': -2}
5005225	{'鹤壁': -2, '鹤壁游泳馆': -2}
5005226	{'默克尔': -2, '美国': -2, '德国': -2}
5005227	{'诸葛亮': 0}
5005228	{'陶某': -1, '陈某': -2, '毛坝村': -2}
5005229	{'业绩': -2, '苹果公司': -2}
5005230	{'哈文': 0, '李咏': -2, '美国': -2, '央视': -2}
5005231	{'春运': -2, '旅客': -2}
5005232	{'克里斯托弗·普利斯': -1}
5005233	{'刘某': -2, '欧阳某': -2, '桂阳': -2}
5005234	{'中介': -2, '房源': -2}
5005235	{'后卫': -2, '湖人队': -2}
5005236	{'刘涛': 0, '星辰大海': -1, '剧情': -2}
5005237	{'北京': -2, '张家口': -2}
5005238	{'中国': -2, '泰晤士': -2}
5005239	{'国家市场监管总局': -2}
5005240	{'发改委': -2, '义务教育': -2}
5005241	{'季后赛': -2}
5005242	{'沈佳琦': -1, '纪律': -2, '九江': -2}
5005243	{'汉文帝': 0, '皇帝': -2}
5005244	{'李磊': -2, '纳达尔': -2}
5005245	{'印度': -2, '印度空间研究组织': -2}
5005246	{'新西兰': -2}
5005247	{'增速': -2, '李国祥': -2}
5005248	{'副书记': -2, '广东省委政法委': -2}
5005249	{'陈思进': -2, '美国': -2}
5005250	{'郎导': -2}
5005251	{'俄罗斯': -2, '美国': -2}
5005252	{'住房': -2}
5005253	{'森林狼': 0, '勇士': 0, '克莱': -2}
5005254	{'王璐瑶': -2}
5005255	{'拜尔斯': -2, '美国': -2}
5005256	{'周杰': 0}
5005257	{'勇士': -2, '怀斯曼': -2}
5005258	{'库兹马': 0, '威少': -1, '湖人': -2}
5005259	{'航天': -2, '中国新闻周刊': -2}
5005260	{'韩国': -2, '中国': -2}
5005261	{'国家医疗保障局': -2}
5005262	{'美国': -2}
5005263	{'陈亚男': -2}
5005264	{'医药': -2, '港交所': -2}
5005265	{'郭台铭': -2}
5005266	{'三星堆': -2, '申遗': -2}
5005267	{'剧情': -2}
5005268	{'李玉': -2}
5005269	{'网约车': -2}
5005270	{'马里': -2}
5005271	{'中国': -2, '中国队': 0}
5005272	{'郭永美': -2}
5005273	{'塞尔维亚': -2, '德国': -2, '法国': -2}
5005274	{'黄浦区': -2}
5005275	{'梁女士': -2}
5005276	{'国王': 0, '火箭': 0, '篮板': -2, '巴格利': -2}
5005277	{'乌克兰': -2, '美国': -2}
5005278	{'刘涛': 0}
5005279	{'国民警卫队': -2, '美国': -2}
5005280	{'灰熊': 0, '东契奇': 0, '球队': -2, '内线': -2}
5005281	{'中国': -2, '翟振武': -2}
5005282	{'印度': -2, '中国': -2}
5005283	{'病毒': -2, '奥密克戎': -2}
5005284	{'杨某': -1, '厦门': -2, '小王': -2}
5005285	{'熊黛林': 0}
5005286	{'王力宏': 0, '周杰伦': -2, '李靓蕾': -2}
5005287	{'电影': -2, '李湘': -2}
5005288	{'国防部': -2, '吴谦': -2}
5005289	{'中国': -2}
5005290	{'高铁': -2, '深圳': -2}
5005291	{'中国': 0}
5005292	{'宾阳县': -2, '思陇镇': -2}
5005293	{'刘畅': 0}
5005294	{'核酸': -2, '阴性': -2}
5005295	{'美国': -2, '美国国防部': -2}
5005296	{'袁隆平': -2}
5005297	{'德约科维奇': -2, '塞尔维亚': -2}
5005298	{'西安': -2, '西安市第八医院': -2}
5005299	{'规定': -2, '刑事责任': -2}
5005300	{'南昌市': -2}
5005301	{'陈幸同': 0, '陈梦': 0, '比分': -2}
5005302	{'车主': -2, '汽车': -2}
5005303	{'王逸战': -2, '港警国安处': -2, '香港': -2}
5005304	{'黄渤': 0, '经纪人': -2, '合照': -2}
5005305	{'奥运会': -2, '金牌': -2}
5005306	{'廖某发': -1, '椒江': -2, '台州': -2}
5005307	{'HarmonyOS': -2, '开发者': -2}
5005308	{'山东': -2}
5005309	{'郑爽': -2}
5005310	{'辽阳': -2}
5005311	{'明日之子': -2}
5005312	{'中国': -2, '日立集团': -2}
5005313	{'斗破苍穹': 0, '雪中悍刀行': 0, '尹正': 0, '斗罗大陆': 0, '遮天': 0, '叶凡': 0, '张艺谋': 0}
5005314	{'长津湖': 0, '林超贤': 0, '兰小龙': 0, '陈凯歌': 0, '徐克': 0, '电影': -2, '剧本': -2}
5005315	{'雅克·罗格': 0, '奥委会': -2, '国际奥委会': -2}
5005316	{'沈阳': -2}
5005317	{'约翰逊': 0, '戈贝尔': -2, '湖人': 0}
5005318	{'决议': -2, '草案': -2}
5005319	{'赵忠尧': 0}
5005320	{'宁吉喆': -2, '国家统计局': -2}
5005321	{'戚志军': 0, '郝振华': 0, '临淇镇': -2}
5005322	{'董老师': -2, '公安机关': -2}
5005323	{'李宇春': -2}
5005324	{'陈亚男': -2, '大衣哥': -2}
5005325	{'灰太狼': 0, '喜羊羊与灰太狼': 0, '喜羊羊': -2, '动画': -2}
5005326	{'李文文': 0, '李若彤': 0}
5005327	{'北京': -2, '病例': -2}
5005328	{'国家职业资格考试': -2, '新华社': -2}
5005329	{'TFBOYS': -2, '娱乐圈': -2}
5005330	{'顶流': -2, '大衣哥': -2, '陈亚男': 0}
5005331	{'散打哥': 0, '人设': -2, '粉丝': -2}
5005332	{'薪酬': -2, '王江龙': -2}
5005333	{'湖人': 0, '詹姆斯': 0, '威少': 0, '雷霆队': 0, '哈登': 0}
5005334	{'历史': -2, '中国': -2}
5005335	{'李家超': -2}
5005336	{'美国': -2, '中国': -2}
5005337	{'汽车': -2, '规定': -2}
5005338	{'秦始皇': 0, '皇帝': -2, '历史': -2}
5005339	{'马天宇': 0}
5005340	{'爱立信': -2, '诺基亚': -2}
5005341	{'天佑': -2, '陈静莹': -2, '粉丝': -2}
5005342	{'病例': -2}
5005343	{'张某某': -2}
5005344	{'阿富汗': -2, '俄罗斯卫星通讯社': -2}
5005345	{'南京': -2, '中国': -2}
5005346	{'日本': -2, '重光葵': -2}
5005347	{'阿丘': 0, '成蕾': 0, '中央电视台': -2, '中国': -2}
5005348	{'东兴区': -2}
5005349	{'地震': -2, '汶川县': -2}
5005350	{'张裕': 0, '武汉': -2, '小区': -2}
5005351	{'斯蒂马克': -2, '邹雨宸': -2}
5005352	{'中国': -2, '大兴安岭': -2}
5005353	{'成龙': 0, '明星': -2, '粉丝': -2}
5005354	{'公安部': -2, '北京': -2}
5005355	{'伍亭颖': -2}
5005356	{'陶勇': -2}
5005357	{'央行': -2}
5005358	{'翁虹': 0, '万绮雯': 0}
5005359	{'约翰逊': -2, '英国': -2}
5005360	{'湖人': -2, '威少': 0}
5005361	{'厦门': -2, '马晓光': -2}
5005362	{'朝阳区': -2, '北京': -2}
5005363	{'护士': -2, '医生': -2}
5005364	{'肺炎': -2}
5005365	{'陈立农': -2}
5005366	{'妇联': -2, '陕西省妇联': -2}
5005367	{'人气': -2, '直播': -2, '粉丝': -2}
5005368	{'杨俊山': -1}
5005369	{'孙俪': 0, '邓超': 0, '小花': 0}
5005370	{'文在寅': 0, '唐吉诃德': 0, '韩国': -2, '韩国时报': -2}
5005371	{'奚梦瑶': 0}
5005372	{'余先生': -2}
5005373	{'武汉大学口腔医院': -2}
5005374	{'地区': -2, '河南': -2}
5005375	{'刘涛': 0, '白素贞': 0, '白蛇传': -2, '琅琊榜': -2}
5005376	{'哈登': 0, '欧文': 0, '篮网': -2, '湖人': -2}
5005377	{'海军': -2, '印度海军': -2}
5005378	{'党中央': -2, '习近平': -2}
5005379	{'苏丹': -2, '布尔汉': -2}
5005380	{'教育部': -2}
5005381	{'乐视': -2, '股票': -2}
5005382	{'中国': -2, '央视': -2}
5005383	{'汤加': -2, '中国': -2}
5005384	{'徐璐': 0, '艺人': -2}
5005385	{'陶汉林': 0, '山东队': -2}
5005386	{'郭子仪': 0, '大唐': -2, '唐玄宗': -2}
5005387	{'货币': -2, '亚马逊': -2}
5005388	{'沈悦': -2}
5005389	{'唐山': -2, '河北': -2}
5005390	{'三星堆遗址': -2, '金沙遗址': -2}
5005391	{'邓紫棋': 0, '点赞': -2, '节目': -2}
5005392	{'北京': -2}
5005393	{'黄渤': 0, '经纪人': -2, '艺人': -2}
5005394	{'磊哥': 0, '人气': -2, '粉丝': -2}
5005395	{'汪小菲': -2}
5005396	{'汤普森': 0, '勇士': -2, '库里': -1, '太阳': -2, '奥尼尔': -2}
5005397	{'吴炳新': -2}
5005398	{'珠海市': -2, '珠海城建市政公司': -2}
5005399	{'李维嘉': 0, '汪涵': 0, '杨乐乐': 0, '主持人': -2, '湖南': -2}
5005400	{'张钧甯': 0}
5005401	{'布莱恩·梅': 0, '新冠': -2}
5005402	{'兰州': -2, '兰州交通大学': -2}
5005403	{'美国': -2, '蔡英文': -2}
5005404	{'法子英': -2, '劳荣枝': -2}
5005405	{'赵立坚': -2, '美国': -2}
5005406	{'国家统计局': -2, '美国': -2}
5005407	{'皇帝': -2, '建文帝': -2, '朱棣': -2}
5005408	{'台东县': -2, '赖坤成': -2, '释迦': -2}
5005409	{'港交所': -2}
5005410	{'萧山': -2, '萧山区融媒体中心': -2}
5005411	{'孕妇': -2, '河南': -2}
5005412	{'叙利亚': -2, '苏联': -2}
5005413	{'贝尔伯克': -2, '德国': -2, '台湾': -2}
5005414	{'化女士': -2, '男子': -2}
5005415	{'宋某': -1, '大连市': -2, '中山分局': -2}
5005416	{'乡村振兴': -2, '贵州': -2}
5005417	{'新时代': -2}
5005418	{'杨颖': 0, '北京': -2, '综艺节目': -2}
5005419	{'瑞幸咖啡': 0}
5005420	{'孟庭苇': 0, '张钧甯': 0, '偶像': -2}
5005421	{'刘易': -2}
5005422	{'篮板': -2}
5005423	{'谁是凶手': -2, '冷小兵': -2}
5005424	{'皇帝': -2, '李世民': 0}
5005425	{'马丽': 0, '易烊千玺': 0, '沈腾': 0, '艾伦': -2}
5005426	{'敌人': -2}
5005427	{'王力宏': 0, '李靓蕾': -2}
5005428	{'沃格尔': 0, '总冠军': -2, '湖人队': 0, '球队': -2, '赛季': -2}
5005429	{'吴某寒': -1, '王洪亮': -2, '牡丹区': -2}
5005430	{'美国': -2, '中国': -2}
5005431	{'磁浮': -2, '新华社': -2}
5005432	{'汤加': -2, '中国': -2}
5005433	{'云冈石窟': 0}
5005434	{'杨烁': -2}
5005435	{'阿富汗': -2, '塔利班': -2}
5005436	{'周某春': -2, '车某莎': -2}
5005437	{'世卫组织': -2}
5005438	{'董玉整': -2}
5005439	{'天佑': -1, '陈静莹': -1, '粉丝': -2}
5005440	{'演员': -2, '贾智棋': -2}
5005441	{'韩国': -2, '江原道地方警察厅': -2}
5005442	{'王某某': -1, '刘某某': -1}
5005443	{'美国': -2, '佛罗里达州': -2}
5005444	{'张雄': -1, '张飞': -1, '证监会': -2}
5005445	{'厉某': -1}
5005446	{'欧阳伦': -2, '安庆公主': -2}
5005447	{'菲律宾': -2, '杜特尔特': -2}
5005448	{'朱元璋': -2, '刘伯温': -2}
5005449	{'国家林草局': -2}
5005450	{'观众': -2, '演员': -2}
5005451	{'远方的家': -2, '韩磊': 0}
5005452	{'刘朝丽': -2, '山东': -2}
5005453	{'张兰': 0, '汪小菲': -2, '徐熙媛': 0}
